ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
SCPKF,7C Solarparken AG,2018-09-26T02:07:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VBVBF,VERBIO Vereinigte BioEnergie AG,2018-09-26T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AUTL,Autolus Therapeutics plc,2018-09-26T03:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AATDF,AA plc,2018-09-26T02:01:00.000Z,TAS,,,,UTC,0,EQUITY
AIR,AAR Corp.,2018-09-25T16:01:00.000Z,TAS,0.52,0.54,3.65,EDT,-14400000,EQUITY
KMGLF,Asiamet Resources Limited,2018-09-25T06:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AGHC,Aeon Global Health Corp.,2018-09-25T17:12:00.000Z,TAS,,,,EDT,-14400000,EQUITY
WFRSF,West African Resources Limited,2018-09-25T05:01:00.000Z,TAS,0,,,EDT,-14400000,EQUITY
PHPMF,Philip Morris CR a.s.,2018-09-25T06:39:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BHHOF,boohoo group plc,2018-09-26T02:00:00.000Z,TAS,2.16,,,EDT,-14400000,EQUITY
BYROF,Byron Energy Limited,2018-09-25T21:47:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BQSSF,Boss Energy Limited,2018-09-25T22:48:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PIEJF,Rothschild & Co SCA,2018-09-25T13:28:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NEOG,Neogen Corporation,2018-09-25T08:52:00.000Z,TAS,0.28,0.29,3.57,EDT,-14400000,EQUITY
CTAS,Cintas Corporation,2018-09-25T16:24:00.000Z,TAS,1.81,1.93,6.75,EDT,-14400000,EQUITY
DNIEF,Danieli & C. Officine Meccaniche S.p.A.,2018-09-25T06:26:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NCLTF,"Nitori Holdings Co., Ltd.",2018-09-26T02:00:00.000Z,TAS,166.24,162.66,-2.15,EDT,-14400000,EQUITY
EBF,"Ennis, Inc.",2018-09-25T06:00:00.000Z,TAS,0.35,0.37,5.71,EDT,-14400000,EQUITY
ESNC,"EnSync, Inc.",2018-09-25T16:10:00.000Z,TAS,-0.05,-0.07,-32.08,EDT,-14400000,EQUITY
ELMD,"Electromed, Inc.",2018-09-25T16:35:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FDS,FactSet Research Systems Inc.,2018-09-25T07:13:00.000Z,TAS,2.21,2.2,-0.36,EDT,-14400000,EQUITY
KBH,KB Home,2018-09-25T16:23:00.000Z,TAS,0.77,0.87,12.55,EDT,-14400000,EQUITY
PLLTL,Piedmont Lithium Inc.,2018-09-25T22:07:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TRT,Trio-Tech International,2018-09-25T09:48:00.000Z,TAS,,,,EDT,-14400000,EQUITY
INFO,IHS Markit Ltd.,2018-09-25T06:00:00.000Z,TAS,0.55,0.58,5.07,UTC,0,EQUITY
NKE,"NIKE, Inc.",2018-09-25T16:24:00.000Z,TAS,0.63,0.67,7.03,EDT,-14400000,EQUITY
JBL,Jabil Inc.,2018-09-25T07:55:00.000Z,TAS,0.68,0.7,2.64,EDT,-14400000,EQUITY
ISR,"Isoray, Inc.",2018-09-25T16:09:00.000Z,TAS,-0.03,-0.04,-21.21,EDT,-14400000,EQUITY
PDDTF,Piedmont Lithium Limited,2018-09-25T22:07:00.000Z,TAS,,,,UTC,0,EQUITY
WLDBF,WildBrain Ltd.,2018-09-25T11:03:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MANU,Manchester United plc,2018-09-25T07:00:00.000Z,TAS,-0.66,-9.89,-1407.62,EDT,-14400000,EQUITY
