ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
DDD,2021-05-10T16:30:00.000Z,TAS,0.02,0.17,900,EDT,-14400000,EQUITY
EGHT,2021-05-10T16:05:00.000Z,TAS,-0.01,0,100,EDT,-14400000,EQUITY
EXLGF,2021-05-11T01:34:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PMDKF,2021-05-10T12:43:00.000Z,TAS,10.43,2,-80.82,EDT,-14400000,EQUITY
DUERF,2021-05-11T03:58:00.000Z,TAS,0.16,0.13,-19.75,EDT,-14400000,EQUITY
HUDLF,2021-05-11T03:45:00.000Z,TAS,-0.41,0.06,114.63,EDT,-14400000,EQUITY
HLUKF,2021-05-11T01:40:00.000Z,TAS,2.6,3.13,20.57,EDT,-14400000,EQUITY
AVDL,2021-05-10T08:00:00.000Z,TAS,-0.32,-0.23,27.67,EDT,-14400000,EQUITY
UDIRF,2021-05-11T01:50:00.000Z,TAS,0.56,0.58,3.57,EDT,-14400000,EQUITY
AGLE,2021-05-10T08:30:00.000Z,TAS,-0.17,-0.28,-64.71,EDT,-14400000,EQUITY
AEE,2021-05-10T16:36:00.000Z,TAS,0.74,0.91,22.81,EDT,-14400000,EQUITY
AEGN,2021-05-10T16:39:00.000Z,TAS,0.13,0.08,-36,UTC,0,EQUITY
AXSM,2021-05-10T07:00:00.000Z,TAS,-0.87,-0.78,10.03,EDT,-14400000,EQUITY
ASPS,2021-05-10T07:01:00.000Z,TAS,-0.35,-0.91,-160,EDT,-14400000,EQUITY
STAY,2021-05-10T16:30:00.000Z,TAS,0,0.04,2100,UTC,0,EQUITY
SUSRF,2021-05-11T02:36:00.000Z,TAS,0.07,0.04,-42.86,EDT,-14400000,EQUITY
IEA,2021-05-10T16:40:00.000Z,TAS,-0.81,-0.91,-12.35,EDT,-14400000,EQUITY
RNWEF,2021-05-11T00:55:00.000Z,TAS,-0.03,-0.02,33.33,EDT,-14400000,EQUITY
JMIA,2021-05-11T02:45:00.000Z,TAS,-0.45,-0.14,68.6,EDT,-14400000,EQUITY
HPURF,2021-05-11T01:00:00.000Z,TAS,-0.3,-0.45,-50,EDT,-14400000,EQUITY
AAALF,2021-05-11T01:06:00.000Z,TAS,0.3,0.27,-10,EDT,-14400000,EQUITY
PRXXF,2021-05-11T02:00:00.000Z,TAS,0.41,0.72,75.61,EDT,-14400000,EQUITY
AMBC,2021-05-10T07:05:00.000Z,TAS,-0.53,0.59,210.28,EDT,-14400000,EQUITY
ACRHF,2021-05-10T19:25:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ADMS,2021-05-10T16:02:00.000Z,TAS,-0.51,-0.36,29.41,UTC,0,EQUITY
APEI,2021-05-10T16:01:00.000Z,TAS,0.42,0.49,18.07,EDT,-14400000,EQUITY
ARCT,2021-05-10T16:01:00.000Z,TAS,-1.25,-2.15,-71.59,EDT,-14400000,EQUITY
AKBA,2021-05-10T08:00:00.000Z,TAS,-0.29,-0.45,-53.06,EDT,-14400000,EQUITY
JASSF,2021-05-11T01:00:00.000Z,TAS,,1.67,,UTC,0,EQUITY
DFDDF,2021-05-11T01:47:00.000Z,TAS,,2.91,,EDT,-14400000,EQUITY
FOLD,2021-05-10T07:01:00.000Z,TAS,-0.23,-0.25,-6.38,EDT,-14400000,EQUITY
CPSI,2021-05-10T16:22:00.000Z,TAS,0.55,0.64,15.52,EDT,-14400000,EQUITY
CRAYF,2021-05-11T02:54:00.000Z,TAS,0,0.19,,EDT,-14400000,EQUITY
CZAVF,2021-05-11T02:17:00.000Z,TAS,21.4,15.7,-26.64,EDT,-14400000,EQUITY
RSTTF,2021-05-11T01:00:00.000Z,TAS,,,,UTC,0,EQUITY
