ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
APDN,2020-12-17T16:05:00.000Z,TAS,-0.52,-0.78,-50,EST,-18000000,EQUITY
AIR,2020-12-17T16:23:00.000Z,TAS,0.17,0.31,82.35,EST,-18000000,EQUITY
ACN,2020-12-17T06:44:00.000Z,TAS,2.05,2.17,5.65,EST,-18000000,EQUITY
RAD,2020-12-17T07:00:00.000Z,TAS,-0.05,0.4,900,EST,-18000000,EQUITY
BCAB,2020-12-17T17:07:00.000Z,TAS,,,,EST,-18000000,EQUITY
BB,2020-12-17T17:08:00.000Z,TAS,-0.01,0.02,281.82,EST,-18000000,EQUITY
SONN,2020-12-17T17:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
KNOFF,2020-12-17T07:00:00.000Z,TAS,,,,UTC,0,EQUITY
EGLPF,2020-12-17T16:31:00.000Z,TAS,-0.05,-0.05,0,UTC,0,EQUITY
FDX,2020-12-17T16:04:00.000Z,TAS,4.01,4.83,20.51,EST,-18000000,EQUITY
NAV,2020-12-17T06:52:00.000Z,TAS,0.23,0.45,92.31,UTC,0,EQUITY
SCHL,2020-12-17T16:01:00.000Z,TAS,1.38,1.02,-26.09,EST,-18000000,EQUITY
CLSK,2020-12-17T17:24:00.000Z,TAS,-0.24,-0.12,50,EST,-18000000,EQUITY
WISH,2020-12-17T17:04:00.000Z,TAS,,,,EST,-18000000,EQUITY
CAMP,2020-12-17T07:00:00.000Z,TAS,0.02,0.07,233.33,EST,-18000000,EQUITY
DSMTF,2020-12-17T17:05:00.000Z,TAS,,,,EST,-18000000,EQUITY
EGHSF,2020-12-17T17:00:00.000Z,TAS,0.46,0.52,13.79,EST,-18000000,EQUITY
EROMF,2020-12-17T16:36:00.000Z,TAS,,,,UTC,0,EQUITY
EUMNF,2020-12-17T16:36:00.000Z,TAS,,,,EST,-18000000,EQUITY
FORD,2020-12-17T16:06:00.000Z,TAS,,,,EST,-18000000,EQUITY
SAFM,2020-12-17T07:30:00.000Z,TAS,0.12,1.25,941.67,EST,-18000000,EQUITY
GLGDF,2020-12-17T07:51:00.000Z,TAS,0.02,0.02,0,EST,-18000000,EQUITY
GIS,2020-12-17T07:00:00.000Z,TAS,0.97,1.06,8.94,EST,-18000000,EQUITY
WECMF,2020-12-17T17:01:00.000Z,TAS,,,,EST,-18000000,EQUITY
MBCHF,2020-12-17T17:02:00.000Z,TAS,,,,UTC,0,EQUITY
INM,2020-12-17T10:19:00.000Z,TAS,,,,EST,-18000000,EQUITY
SCS,2020-12-17T16:05:00.000Z,TAS,0.03,0.08,166.67,EST,-18000000,EQUITY
ORMNF,2020-12-17T15:44:00.000Z,TAS,,,,EST,-18000000,EQUITY
WOR,2020-12-17T06:45:00.000Z,TAS,0.68,0.95,39.71,EST,-18000000,EQUITY
RFIL,2020-12-17T16:29:00.000Z,TAS,0.02,0.04,100,EST,-18000000,EQUITY
ORTIF,2020-12-17T15:56:00.000Z,TAS,-0.03,-0.03,0,EST,-18000000,EQUITY
JBL,2020-12-17T08:00:00.000Z,TAS,1.27,1.6,26.18,EST,-18000000,EQUITY
UXIN,2020-12-17T17:05:00.000Z,TAS,,-0.78,,EST,-18000000,EQUITY
SYZLF,2020-12-17T08:06:00.000Z,TAS,,,,EST,-18000000,EQUITY
