ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
SUEZF,2020-07-09T01:04:00.000Z,TAS,,0.12,,EDT,-14400000,EQUITY
VTTGF,2020-07-09T01:09:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AMYT,2020-07-08T17:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ATRBF,2020-07-08T05:14:00.000Z,TAS,,,,UTC,0,EQUITY
CLLKF,2020-07-09T02:30:00.000Z,TAS,-2.02,-0.6,70.3,EDT,-14400000,EQUITY
AONNF,2020-07-08T04:00:00.000Z,TAS,-9.5,-63.92,-572.84,EDT,-14400000,EQUITY
TGVSF,2020-07-09T01:51:00.000Z,TAS,2.9,3.21,10.79,EDT,-14400000,EQUITY
KVAEF,2020-07-09T01:53:00.000Z,TAS,-0.13,0.33,344.44,UTC,0,EQUITY
EGKLF,2020-07-08T04:03:00.000Z,TAS,,-0.56,,EDT,-14400000,EQUITY
SUEZY,2020-07-09T01:04:00.000Z,TAS,,0.12,,EDT,-14400000,EQUITY
BLCT,2020-07-08T17:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BBBY,2020-07-08T16:30:00.000Z,TAS,-1.22,-1.96,-60.39,EDT,-14400000,EQUITY
SAR,2020-07-08T16:00:00.000Z,TAS,-1.38,-2.02,-46.8,EDT,-14400000,EQUITY
SMPL,2020-07-08T07:01:00.000Z,TAS,0.15,0.26,68.83,EDT,-14400000,EQUITY
NTIC,2020-07-08T08:00:00.000Z,TAS,-0.06,-0.11,-83.33,EDT,-14400000,EQUITY
FTGFF,2020-07-08T17:05:00.000Z,TAS,0.03,0.08,166.67,EDT,-14400000,EQUITY
HTSUF,2020-07-09T02:00:00.000Z,TAS,30.9,1.39,-95.5,EDT,-14400000,EQUITY
FYRTF,2020-07-08T04:30:00.000Z,TAS,16.84,11.44,-32.06,UTC,0,EQUITY
CCF,2020-07-08T16:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FRCOF,2020-07-09T02:01:00.000Z,TAS,76.49,-96.25,-225.83,EDT,-14400000,EQUITY
MSM,2020-07-08T06:30:00.000Z,TAS,1.16,1.4,20.48,EDT,-14400000,EQUITY
PTALF,2020-07-08T22:07:00.000Z,TAS,0.04,0.01,-75,EDT,-14400000,EQUITY
GDDFF,2020-07-08T07:09:00.000Z,TAS,-0.05,0.05,200,EDT,-14400000,EQUITY
SVNDF,2020-07-09T02:00:00.000Z,TAS,42.06,15.79,-62.46,EDT,-14400000,EQUITY
EDDRF,2020-07-09T02:23:00.000Z,TAS,,0.03,,EDT,-14400000,EQUITY
JENGQ,2020-07-08T10:40:00.000Z,TAS,,-32.04,,EDT,-14400000,EQUITY
JE-PA,2020-07-08T10:40:00.000Z,TAS,,-32.04,,UTC,0,EQUITY
EXFO,2020-07-08T16:09:00.000Z,TAS,-0.03,0.1,433.33,UTC,0,EQUITY
JE,2020-07-08T10:40:00.000Z,TAS,,-32.04,,EDT,-14400000,EQUITY
DRKOF,2020-07-08T07:01:00.000Z,TAS,-0.01,-0.02,-53.85,EDT,-14400000,EQUITY
KSHB,2020-07-08T16:05:00.000Z,TAS,-0.1,-0.11,-12.24,UTC,0,EQUITY
NEWUF,2020-07-08T08:03:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LWSOF,2020-07-09T02:00:00.000Z,TAS,46.23,-41.82,-190.46,EDT,-14400000,EQUITY
TMQ,2020-07-08T06:30:00.000Z,TAS,-0.01,-0.02,-42.86,EDT,-14400000,EQUITY
TCYSF,2020-07-08T17:53:00.000Z,TAS,0.05,0.03,-43.4,EDT,-14400000,EQUITY
