ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
AVLR,"Avalara, Inc.",2018-06-19T17:21:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BNGLF,Bengal Energy Ltd.,2018-06-19T19:24:00.000Z,TAS,0,-0.12,,EDT,-14400000,EQUITY
LZB,La-Z-Boy Incorporated,2018-06-19T16:15:00.000Z,TAS,0.64,0.72,12.85,EDT,-14400000,EQUITY
FDX,FedEx Corporation,2018-06-19T16:15:00.000Z,TAS,5.71,5.91,3.58,EDT,-14400000,EQUITY
VITFF,Victoria Gold Corp.,2018-06-19T17:00:00.000Z,TAS,0,0.02,,EDT,-14400000,EQUITY
ORCL,Oracle Corporation,2018-06-19T16:02:00.000Z,TAS,0.94,0.99,5.32,EDT,-14400000,EQUITY
CDYCF,Cardero Resource Corp.,2018-06-19T17:00:00.000Z,TAS,,,,UTC,0,EQUITY
EVTZF,Evertz Technologies Limited,2018-06-19T16:45:00.000Z,TAS,0.21,0.11,-46.34,EDT,-14400000,EQUITY
EQH-PA,"Equitable Holdings, Inc.",2018-06-19T17:44:00.000Z,TAS,0.81,0.83,2.09,EDT,-14400000,EQUITY
EQH,"Equitable Holdings, Inc.",2018-06-19T17:44:00.000Z,TAS,0.81,0.83,2.09,EDT,-14400000,EQUITY
SECO,Secoo Holding Limited,2018-06-19T07:05:00.000Z,TAS,0.68,0.65,-4.41,EDT,-14400000,EQUITY
RENN,Renren Inc.,2018-06-19T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LCHTF,LiveChat Software S.A.,2018-06-19T11:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
