ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
IRAVF,2020-03-02T01:49:00.000Z,TAS,,0.22,,UTC,0,EQUITY
ARHOF,2020-03-02T02:14:00.000Z,TAS,,,,EST,-18000000,EQUITY
ACPGF,2020-03-02T01:01:00.000Z,TAS,,,,EST,-18000000,EQUITY
QSCGF,2020-03-02T01:30:00.000Z,TAS,,,,EST,-18000000,EQUITY
TUIFF,2020-03-01T21:39:00.000Z,TAS,0.03,-0.18,-770.37,EST,-18000000,EQUITY
PTKHF,2020-03-02T00:10:00.000Z,TAS,,0.04,,UTC,0,EQUITY
BDVSY,2020-03-02T01:12:00.000Z,TAS,,,,EST,-18000000,EQUITY
PTHIF,2020-03-01T19:11:00.000Z,TAS,,47.62,,EST,-18000000,EQUITY
CHOOF,2020-03-01T19:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
HISJF,2020-03-02T01:00:00.000Z,TAS,45.34,37.93,-16.35,EST,-18000000,EQUITY
MOPLF,2020-03-02T00:16:00.000Z,TAS,,1.73,,EST,-18000000,EQUITY
SHLLF,2020-03-02T02:02:00.000Z,TAS,-0.18,-0.52,-188.89,EST,-18000000,EQUITY
ITOEF,2020-03-02T01:00:00.000Z,TAS,,26.92,,EST,-18000000,EQUITY
SGBAF,2020-03-02T01:32:00.000Z,TAS,0.1,0.07,-30,EST,-18000000,EQUITY
