ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
SBRKF,2020-08-06T01:42:00.000Z,TAS,1.53,1,-34.43,EDT,-14400000,EQUITY
DDD,2020-08-05T16:03:00.000Z,TAS,-0.1,-0.13,-30,EDT,-14400000,EQUITY
DIDAF,2020-08-06T01:59:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DOX,2020-08-05T16:01:00.000Z,TAS,1.05,1.07,2,EDT,-14400000,EQUITY
DEUBF,2020-08-06T02:00:00.000Z,TAS,,,,UTC,0,EQUITY
FLYLF,2020-08-05T17:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LILRV,2020-08-05T16:45:00.000Z,TAS,-0.27,-2.15,-696.3,UTC,0,EQUITY
GCP,2020-08-05T05:45:00.000Z,TAS,-0.01,0.09,1000,EDT,-14400000,EQUITY
XAN-PC,2020-08-05T18:54:00.000Z,TAS,0.18,0.24,33.33,UTC,0,EQUITY
LILA,2020-08-05T16:45:00.000Z,TAS,-0.27,-2.15,-696.3,EDT,-14400000,EQUITY
ISSC,2020-08-05T16:30:00.000Z,TAS,0.04,0.07,75,EDT,-14400000,EQUITY
RHKJF,2020-08-06T01:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SMPFF,2020-08-05T19:20:00.000Z,TAS,0.47,0.09,-80.85,EDT,-14400000,EQUITY
ARMZF,2020-08-05T14:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
WMC,2020-08-05T18:03:00.000Z,TAS,0.03,0.11,266.67,EDT,-14400000,EQUITY
AWTRF,2020-08-06T02:00:00.000Z,TAS,,19.57,,EDT,-14400000,EQUITY
ADMA,2020-08-05T16:05:00.000Z,TAS,-0.16,-0.23,-46.5,EDT,-14400000,EQUITY
ATOM,2020-08-05T16:01:00.000Z,TAS,-0.21,-0.21,0,EDT,-14400000,EQUITY
AEIS,2020-08-05T07:30:00.000Z,TAS,0.82,1.18,44.79,EDT,-14400000,EQUITY
ASTE,2020-08-05T07:00:00.000Z,TAS,0.05,0.67,1164.15,EDT,-14400000,EQUITY
AMSC,2020-08-05T16:05:00.000Z,TAS,-0.24,-0.11,54.73,EDT,-14400000,EQUITY
ABIO,2020-08-05T16:07:00.000Z,TAS,-2.58,-0.73,71.71,EDT,-14400000,EQUITY
ADDYY,2020-08-06T01:48:00.000Z,TAS,-1.19,-1.45,-21.54,EDT,-14400000,EQUITY
BDRFF,2020-08-06T02:52:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AFINP,2020-08-05T16:23:00.000Z,TAS,0.26,-0.08,-130.77,UTC,0,EQUITY
BDRFY,2020-08-06T02:52:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LILAR,2020-08-05T16:45:00.000Z,TAS,-0.27,-2.15,-696.3,UTC,0,EQUITY
CRARF,2020-08-06T00:45:00.000Z,TAS,0.22,0.36,63.64,EDT,-14400000,EQUITY
DLAKY,2020-08-06T01:08:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HAZAF,2020-08-06T01:00:00.000Z,TAS,,15,,EDT,-14400000,EQUITY
SIEGY,2020-08-06T03:39:00.000Z,TAS,-0.09,0.34,460.22,EDT,-14400000,EQUITY
IMCUF,2020-08-05T11:04:00.000Z,TAS,,,,UTC,0,EQUITY
YMATF,2020-08-06T02:00:00.000Z,TAS,10.22,15.19,48.69,EDT,-14400000,EQUITY
XAN,2020-08-05T18:54:00.000Z,TAS,0.54,0.72,33.33,UTC,0,EQUITY
VTTGF,2020-08-06T01:09:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NONOF,2020-08-06T01:30:00.000Z,TAS,4.33,4.53,4.74,EDT,-14400000,EQUITY
ASMB,2020-08-05T16:05:00.000Z,TAS,-0.03,0.19,733.33,EDT,-14400000,EQUITY
ACR,2020-08-05T18:54:00.000Z,TAS,0.54,0.72,33.33,EDT,-14400000,EQUITY
