ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
HBGRF,Heidelberger Druckmaschinen Aktiengesellschaft,2020-01-20T18:46:00.000Z,TAS,,0.02,,EST,-18000000,EQUITY
SDVKF,Sandvik AB (publ),2020-01-21T02:00:00.000Z,TAS,2.77,2.77,-0.04,EST,-18000000,EQUITY
HBGRY,Heidelberger Druckmaschinen Aktiengesellschaft,2020-01-20T18:46:00.000Z,TAS,,0.02,,EST,-18000000,EQUITY
SDVKY,Sandvik AB (publ),2020-01-21T02:36:00.000Z,TAS,,,,EST,-18000000,EQUITY
BBBXF,Brixton Metals Corporation,2020-01-20T19:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
KPCPF,Kasikornbank Public Company Limited,2020-01-20T19:56:00.000Z,TAS,,,,EST,-18000000,EQUITY
EFSC,Enterprise Financial Services Corp,2020-01-20T16:08:00.000Z,TAS,1.09,1.09,0,EST,-18000000,EQUITY
PPLXF,People Corporation,2020-01-20T07:06:00.000Z,TAS,0.05,0.02,-60,UTC,0,EQUITY
FDEF,Premier Financial Corp.,2020-01-20T17:15:00.000Z,TAS,0.63,0.66,4.76,UTC,0,EQUITY
PFC,Premier Financial Corp.,2020-01-20T17:15:00.000Z,TAS,0.63,0.66,4.76,EST,-18000000,EQUITY
KPDCF,Keppel DC REIT,2020-01-21T04:47:00.000Z,TAS,0.01,0.02,110,EST,-18000000,EQUITY
EDU,New Oriental Education & Technology Group Inc.,2020-01-20T06:30:00.000Z,TAS,0.21,0.36,73.91,EST,-18000000,EQUITY
TAL,TAL Education Group,2020-01-21T03:00:00.000Z,TAS,0.09,0.05,-41.86,EST,-18000000,EQUITY
LOGI,Logitech International S.A.,2020-01-20T21:00:00.000Z,TAS,0.79,0.84,6.46,EST,-18000000,EQUITY
MAPGF,Mapletree Logistics Trust,2020-01-20T05:20:00.000Z,TAS,,,,EST,-18000000,EQUITY
