ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
FBSBF,2invest AG,2019-11-05T13:51:00.000Z,TAS,,,,EST,-18000000,EQUITY
FPLSF,5N Plus Inc.,2019-11-05T17:44:00.000Z,TAS,0.03,0.01,-64.29,EST,-18000000,EQUITY
LILA,Liberty Latin America Ltd.,2019-11-05T16:39:00.000Z,TAS,-0.13,0.19,246.15,EST,-18000000,EQUITY
DPBSF,Dampskibsselskabet Norden A/S,2019-11-06T02:13:00.000Z,TAS,0.08,-0.09,-212.5,EST,-18000000,EQUITY
WMC,Western Asset Mortgage Capital Corporation,2019-11-05T16:57:00.000Z,TAS,0.31,0.28,-9.68,EST,-18000000,EQUITY
ULKBF,Ulker Biskuvi Sanayi A.S.,2019-11-05T12:06:00.000Z,TAS,,0.74,,UTC,0,EQUITY
HBGRF,Heidelberger Druckmaschinen Aktiengesellschaft,2019-11-06T04:31:00.000Z,TAS,,0.05,,EST,-18000000,EQUITY
LILRV,Liberty Latin America Ltd.,2019-11-05T16:39:00.000Z,TAS,-0.13,0.19,246.15,UTC,0,EQUITY
NTCYF,Netcompany Group A/S,2019-11-06T04:34:00.000Z,TAS,2.33,2.09,-10.18,EST,-18000000,EQUITY
PNDZF,Pandora A/S,2019-11-05T05:06:00.000Z,TAS,-0.37,-1.1,-195.7,EST,-18000000,EQUITY
Y,Alleghany Corporation,2019-11-05T18:20:00.000Z,TAS,5.7,7.61,33.63,EST,-18000000,EQUITY
KAR,"KAR Auction Services, Inc.",2019-11-05T16:18:00.000Z,TAS,0.4,0.35,-12.28,EST,-18000000,EQUITY
HBGRY,Heidelberger Druckmaschinen Aktiengesellschaft,2019-11-06T04:31:00.000Z,TAS,,0.05,,EST,-18000000,EQUITY
AHKSF,Asahi Kasei Corporation,2019-11-05T22:30:00.000Z,TAS,30.37,38.55,26.92,EST,-18000000,EQUITY
OEZVF,VERBUND AG,2019-11-06T02:32:00.000Z,TAS,,,,EST,-18000000,EQUITY
ANDE,"The Andersons, Inc.",2019-11-05T16:05:00.000Z,TAS,-0.14,-0.07,50,EST,-18000000,EQUITY
ARA,"American Renal Associates Holdings, Inc.",2019-11-05T16:06:00.000Z,TAS,0.09,0.33,266.67,UTC,0,EQUITY
ATHOF,Athabasca Oil Corporation,2019-11-05T19:00:00.000Z,TAS,0.01,-0.02,-300,EST,-18000000,EQUITY
APMSF,Aperam S.A.,2019-11-06T01:00:00.000Z,TAS,0.23,0.47,101.72,EST,-18000000,EQUITY
AXELF,Axel Springer SE,2019-11-06T04:06:00.000Z,TAS,0.64,0.11,-82.81,UTC,0,EQUITY
AMSC,American Superconductor Corporation,2019-11-05T17:18:00.000Z,TAS,-0.32,-0.07,77.92,EST,-18000000,EQUITY
AKCA,"Akcea Therapeutics, Inc.",2019-11-05T19:44:00.000Z,TAS,-0.47,-0.34,28.27,UTC,0,EQUITY
ALARF,Alaris Equity Partners Income Trust,2019-11-05T16:44:00.000Z,TAS,0.44,0.57,29.55,UTC,0,EQUITY
AVTR-PA,"Avantor, Inc.",2019-11-05T06:00:00.000Z,TAS,0.15,0.15,0.67,EST,-18000000,EQUITY
ATUS,"Altice USA, Inc.",2019-11-05T16:05:00.000Z,TAS,0.15,0.12,-20,EST,-18000000,EQUITY
ACET,"Adicet Bio, Inc.",2019-11-05T07:00:00.000Z,TAS,-3.76,-4.76,-26.46,EST,-18000000,EQUITY
AVD,American Vanguard Corporation,2019-11-05T16:05:00.000Z,TAS,0.1,0.11,13.4,EST,-18000000,EQUITY
ADDYY,adidas AG,2019-11-06T01:45:00.000Z,TAS,3.29,,,EST,-18000000,EQUITY
AINV,Apollo Investment Corporation,2019-11-05T16:00:00.000Z,TAS,0.42,0.53,27.4,EST,-18000000,EQUITY
APT,"Alpha Pro Tech, Ltd.",2019-11-05T17:04:00.000Z,TAS,,,,EST,-18000000,EQUITY
